,score,review
0,1.3948380947113037,"Here's a horror version of PRISCILLA: QUEEN OF THE DESERT (they wish!) starring Melinda/Mindy (RETURN OF THE LIVING DEAD 3) Clarke as Candy, a desert dweller who pulls off a bank heist with boyfriend Johnny (Jason Durr). He ends up in a South-of-the-border prison run by the sadistic Chief Screw (an overacting Robert Englund in a toupee). She and her beloved pet poodles end up in hiding at a gas station convent until they're transformed by a newly fallen meteor. The dogs turn into obnoxious drag queen ""bitches"" and Candy develops a VERY long, talking, killing forked tongue she can't control. Thugs looking for the stolen loot and other assorted numbskulls add extra complications.<br /><br />First off, Clarke is fantastic and makes what there is to make of this movie. You watch her and see someone very funny during the slapstick scenes, very convincing during the horror scenes and VERY sexy in various wigs and disguises, including an eye-popping, skin tight latex bodysuit...and wonder how"
1,0.4842334985733032,"What an insult to the SA film industry! I have seen better SA films. The comments I read about Hijack Stories,by saying it is worthy of a ten out of ten is quite scary. A movie's rating should not depend on.., ""OH, A MOVIE FROM A DEVELOPING COUNTRY. LETS BOOST THEIR INDUSTRY BY SAYING NICE THINGS ABOUT THEIR WORK, EVEN THOUGH IT IS BAD."" We have the expertise to make good movies. Don't judge the film industry on what people say how great they think Hijack Stories is. We can tell great stories such as Cry the beloved Country and Shaka Zulu. Cry the beloved Country I'll give 9 out of 10. Great directing by Darryl, great acting by two great elderly actors, irrespective from where they are. Hijack Stories.., I'll give 1 out of 10. It could only be people involved in the project who would give it high scores. I would've done the same if it was my movie."
2,0.5570361018180847,"LL Cool J performed much better in this movie that I expected! He did a fabulous job acting as a ""renegade"" cop within a ""renegade"" department. From the very beginning, he does a great job of building viewer empathy for his character and the predicament he's in. He acts as a sort of ""gentle giant"" -- a person whose rough exterior can scare anybody, yet whose heart is clearly in the right place from the very start -- and he does an amazing job. He was quite clearly the best character in the movie.<br /><br />This was certainly a performance that will not win Morgan Freeman any awards. After starring in powerhouse films like the Shawshank Redemption this film was certainly a step down. His role in Edison simply did not allow him to show his true talents as an actor -- and in terms of the conglomeration of characters placed him sadly on a back burner. There are so many ways his character (Moses Ashford) could have taken a more pivotal role. That he didn't was disappointing and a true let-"
3,1.585437297821045,"Ascension is actually a step up in terms of what the original movie was in story and in special effects. Jason Scott Lee Is good as a vampire hunter looking for the count himself (if you remember him, he was from the movie Dragon, The Bruce Lee Story.') Jason London is funny as Luke, the kid who helps the woman he loves from a far steal Dracula's body from the slab. Diane Neal Is good as the woman who steals Dracula's body in order to finds a cure for her dying boyfriend, And Stephen Billington is great as Dracula himself. Giving a better performance than Gerard Butler did the count in the original film. Roy Scheider rounds out the rest of the cast in this movie, and he does a decent job as the mentor of Jason Scott Lee's character. This is the second sequel in the trilogy, and they are off to a good start. It's up in the air whether the last film will close the series out on a good note."
4,2.4953606128692627,"I think it's a great movie!! It's fun, maybe a little unrealistic, but fun and dramatic!! I would like to see it again, if they were showing it in TV!! Just 1 question: Are we still talking about the same movie???"
5,0.5588134527206421,"1st watched 4/29/2007 - 4 out of 10(Dir-Mick Garris): Campy vampire-like Stephen King movie has so many strange and goofy elements that you start laughing over the extreme weirdness about 3/4 the way into the movie and you wonder if this movie might have a cult following for King fans. It's the story of a mother and son who are sleepwalkers(a shape-shifting feline-like, flesh eating, life needing, near extinct breed of humanoid) who move from town to town searching for virgins to feed on to keep themselves alive. They come across as pretty normal upper-class folk except they are secret lovers and cats hang around the outside of their home, day and night. Cats are deadly to them, so they set traps in their yard to try and keep the population down. We get to see them break a couple of their necks when they attack(which is also a first in my movie-going experience) --- hopefully no real cats were harmed in the making of the film. The boy is after a sweet girl that he has a crush on until "
6,1.6490565538406372,"Just a regular Jason lee movie, There were some parts of the movie that were funny. The undertone of the move is to live life on the edge I guess. These are the types of movies that I think 14 year old girls watch at slumber parties. It was an all right movie. It is kind of one of those movies you have on in the back ground and look up every now and then to when something catches attention. I think That Julia stiles and Selma Blair are a good combination and would like to see them in a movie with a good story and plot. Its just kind of a boy meets girl movie. This is that perfect movie they would show on comedy Central. I am glad that I didn't see this movie in the theater, I would have been angry. But I guess that's why I didn't see it in the theater."
7,2.279829263687134,"The story goes something like this: A small-town girl, Katie (Jessica Simpson), decides to visit her boyfriend in the big city. When she arrives she discovers he isn't quite as faithful as he should be. Katie then ends up venturing into the adventure that is New York. Filling in as bike messenger comedic and charming mishaps ensues. She falls into a hole in the ground and thus meets charismatic good-guy Ben (Luke Wilson). It's not love at first sight, at least for her, but destiny and Ben, won't give up quite that easy. Being ""just"" a small-town girl AND blonde a couple of evil executives at a building firm decides she's the perfect scapegoat for their cunning plan. Misunderstandings with hilarious and sad consequences follow. However, this is one blonde who won't take it lying down!<br /><br />People being judgmental of this film will soon enough be proved wrong. The jokes are confident and fitting, and the story well developed. The relationship between Katie and Ben feels so natural "
8,0.256643682718277,"This movie is not as good as all the movies of Christ I've ever seen. And I'm quite amazed that in this story Pilate wants to finish Jesus, when the Scriptures (as well the other movies) state differently. It lacks also a very important issue: The Resurrection.. None of the other movies skip this very important part: the faith of all of us Christians lies in this very event. As Paul says in one of his letters ""If Christ did not rise from the dead, our faith is vain"". A very impressive scene for me in this movie was seeing on the streets the remains of the palms that were used when Jesus entered Jerusalem. <br /><br />Finally, and in opposition to my Jewish co-commentator, Jesus WAS NOT a myth. And as a matter of fact, he was also a JEW. There are plenty of documents (relgious and secular) that prove the existence of this extraordinary man(or should I said, God become a man) that indeed changed mankind. I strongly advise him(given he is a historian) to read about Flavius Josephus, the m"
9,1.7637121677398682,Charles Bronson stars as Lt Crowe a police detective who declares war on a pimp named Duke (Juan Fernandez) who kidnaps the daughter of a Japanese businessman who is the man who sexually harassed Crowe's daughter (Amy Hathaway) in this sleazy yet stylishly helmed revenge thriller. Kinjite may not be for everyone with it's somewhat disturbing plot threads but it is well made and indeed entertaining.
10,0.38876405358314514,"The Wayward Cloud is a frustrating film to watch. Infuriatingly enigmatic, it treats each shot like a work of art. You get the impression that the composition of each shot has been designed and prepared with a degree of exquisite care that borders on obsession; Expressing how far cinema has progressed since the very first films were cranked out in the nineteenth century and mimicking their construction, the camera here hardly ever moves  apart from during the camp and colourful musical numbers. Ambient noise is kept to a minimum and barely a word is spoken. This curious but effective device forces the audience to focus their attention on visual stimuli alone so that, even as the story progresses at a snail-like pace we feel ourselves becoming immersed. Unfortunately, for me at least, this immersion begins to unravel somewhere around the hour mark. I began to feel as if the film was challenging me to keep watching while becoming more difficult as the minutes dragged so that the mere ac"
11,1.5596085786819458,"ANDY HARDY MEETS DEBUTANTE (1940) is the ninth (9th) film of the series and it shows the direction it was inevitably headed into. Characters ANDY HARDY (Mickey Rooney) and JUDGE HARDY (Lewis Stone) were going to be front and center. The rest of the cast was going too just punch the clock and collect their checks. The series would rise to the occasion again and have its moments but a fatal decline had set in.<br /><br />Lewis Stone throughout the series would continue too portray the character of JUDGE HARDY in a sympathetic manner. The rest of the cast would be professional even though given less and less to do. Mickey Rooney on the other hand would continue his character as if there was no learning curve. ANDYs' reaction to any situation was in a naive and unbelievable way. Even after he returned as a veteran of World War II service in LOVE LAUGHS AT ANDY HARDY (1946) his reaction to any 'teapot tempest' was the same, juvenile.<br /><br />In this film it is clearly illustrated. ANDY g"
